"W1","W2","W3","A","Y"
-0.76,0.2,-0.46,0,-1.34968418523116
0.99,-0.77,0.36,0,1.10784979335908
0.02,0.5,-0.29,1,-2.48688227279419
-0.08,0.62,0.55,0,2.20141643226721
0.05,0.22,-0.4,0,-1.62775035555093
-0.3,0.05,0.53,0,0.324429718673155
0.88,-0.9,-0.46,0,1.87110159606188
-0.47,0.38,-0.17,0,-1.77482402327334
0.81,-0.82,-0.34,1,0.432372907339657
-0.34,-0.24,0.75,0,0.286650327997412
-0.54,0.77,0.83,1,-2.48561813198145
0.34,-0.85,-0.17,0,-1.59312073401099
0.92,-0.54,-0.66,0,1.5331192798267
-0.11,0.53,-0.05,1,1.16406148690165
0.51,0.21,0.63,1,1.30054800224309
0.09,0.8,0.01,0,2.27411019497527
-0.92,-0.08,-0.58,1,-0.672006457507897
0.95,0.99,0.13,1,1.32758794396988
-0.69,0.11,0.24,1,-1.58443514951798
-0.61,0.69,0,0,-1.43825531439733
-0.59,0.95,-0.64,1,-0.0089865309969428
0.81,0.62,-0.14,1,0.838469502367888
-0.13,-0.83,-0.72,1,0.192580848842344
0.79,0.14,0.83,1,1.76179347778883
-0.42,0.81,0.34,1,-1.36989693265862
-0.38,-0.39,0.73,1,-2.17193856997942
-0.78,0.31,-0.16,0,-0.0377632639235417
-0.41,-0.74,-0.6,1,-0.993024293820949
-0.79,0.14,-0.87,0,0.510862533827795
-0.67,0.61,0.56,1,-1.0826510953966
0.81,-0.52,0.53,0,1.19733322371712
0.6,0.52,0.54,0,1.99762393528371
0.14,0.65,-0.44,0,-0.21395337985611
-0.79,-0.4,-0.36,0,-3.36553109920023
0.11,0.33,0.11,0,-0.801633971769902
-0.55,-0.85,-0.83,0,-1.13074308774945
-0.04,0.15,0.28,1,1.61140421436809
-0.94,0.68,0.71,1,-2.05357022552695
0.55,-0.7,-0.77,0,0.308139358531807
-0.16,0.28,-0.06,1,1.30732868472101
0.41,0.64,-0.5,1,0.542579876317006
-0.89,0.01,-0.06,0,-0.655436155784744
0.28,-0.26,0.88,1,-1.1354537937145
0.35,-0.36,-0.44,0,0.562690164661559
0.99,-0.29,0.46,0,-0.0212219747604497
-0.24,-0.83,-0.39,0,-0.923451140546241
-0.37,0.75,-0.85,1,-2.44437387518994
0.33,0.39,-0.47,1,1.16424844705764
0.6,0.49,-0.25,0,0.77098539560201
0.67,0.95,0.65,1,0.760402488347655
0.8,-0.44,-0.75,1,-0.0858158137836172
0.15,0.74,0.7,1,-0.259310923857142
0.21,0.42,0.7,0,-1.00106448444332
-0.82,0.9,0.88,1,-0.583098351767966
-0.81,-0.61,-0.01,0,-1.34872571000323
0.09,-0.43,0.31,1,-0.36423065017387
-0.32,0.56,-0.23,1,-1.30654571504335
-0.6,0.96,0.17,0,-2.44744024995049
0.41,-0.58,0.69,0,0.575307195127445
-0.44,-0.16,0.2,1,-2.28442806550982
-0.41,-0.93,0.73,0,-0.537739340936285
0.35,-0.45,0.11,0,1.70593696163662
0.16,0.91,-0.98,0,-1.33462483797786
-0.24,-0.32,0.38,1,-0.457885645721781
-0.4,-0.3,0.49,1,-2.42157849790507
0.21,-0.14,0.1,0,-0.388310463280677
0.42,0.49,-0.31,1,-0.187427572908479
-0.12,0.81,0.47,0,-0.572500477357612
0.82,-0.74,0.52,0,-1.04413957757586
-0.39,-0.89,0.8,1,-0.526335087523201
-0.52,-0.11,-0.6,0,-0.782136100828868
0.34,-0.06,-0.21,0,-0.439525215206436
-0.76,0.49,0.47,1,-2.81049593042897
0.5,0.86,0.77,0,0.258240953780589
-0.49,0.68,-0.61,1,-1.57001481066085
-0.49,-0.08,-0.69,1,-2.68447307816224
-0.09,0.5,0.25,1,-0.900065230419111
-0.3,-0.61,0.02,0,-2.26862661786167
-0.53,0.44,-0.78,1,-0.349418801243483
-0.32,0.2,-0.3,1,-0.687582432706587
-0.8,-0.18,0.06,0,1.79593764721646
0.14,0.05,-0.11,1,1.0240564117331
0.92,0.3,0.96,0,0.692012680348622
-0.9,-0.26,0.52,0,-1.37158352773239
-0.41,0.55,0.78,0,-1.11830198317441
-0.27,-0.63,-0.2,0,-0.863661971691975
0.66,-0.82,0.63,1,1.18110894957963
-0.39,-0.81,0.95,0,-2.73970022640833
-0.66,-0.15,-0.7,0,-3.2884736164092
0.68,-0.72,-0.83,1,1.49449028213894
-0.32,-0.52,0.81,1,-3.18960433725232
0.08,-0.07,-0.25,1,-1.29609136528465
0.32,-0.83,0.61,0,1.24316490019156
0.44,0.33,-0.48,1,-0.60554836897167
-0.14,0.76,-0.42,1,-1.15929706264668
0.86,0.01,0.23,1,2.49669195872272
0.58,0.74,-0.26,1,0.175920168333776
-0.13,-0.12,0.4,0,0.715902401063944
0.39,-0.23,-0.46,0,-1.33051475355971
0.53,-0.52,0,0,0.402389354506734
0.1,-0.51,0.59,0,-0.29492133235368
-0.57,-0.48,0.3,0,0.130116116923735
-0.2,0.71,-0.61,1,0.89074451031562
0.93,-0.45,-0.29,0,0.232661697081465
-0.82,0.04,-0.27,1,-0.446569748831164
-0.01,0.39,-0.51,1,-0.238285881444274
-0.58,-0.55,-0.74,0,-1.93606971435447
-0.36,0.74,-0.85,1,-2.47581495834473
-0.76,-0.35,0.53,0,-2.63067498027566
0.95,0.38,0.45,0,0.848338862062263
-0.13,-0.97,-0.87,1,-1.29260721540641
0.47,0.76,-0.7,1,0.0988431555530955
0.01,-0.27,-0.78,1,-2.06103365912066
0.76,0.36,0.79,0,-0.238584933773484
0.48,0.98,-0.88,1,0.192228225633523
-0.64,-0.43,-0.3,0,0.395210487821387
-0.44,-0.25,-0.47,0,-0.75546874400936
0.49,-0.06,-0.91,0,-0.0382063223392945
-0.61,-0.61,0.23,0,-0.289623582002928
0.46,0.66,0.17,1,1.51872635355224
0.02,0.61,-0.83,1,0.659395226349959
0.7,-0.91,0.11,0,-0.653428933937455
-0.22,0.3,0.86,1,0.44977965191004
0.89,-0.95,0.79,0,-0.211225044500591
-0.04,0.33,0.16,0,-0.527990473036902
-0.71,0.17,0.5,1,-0.00241139011979918
0.99,-0.44,-0.35,0,-0.314941984802211
-0.89,0.95,0.1,0,-2.0505251801267
0.71,-0.25,0.05,1,-0.783943971290577
0.69,0.66,0.37,1,1.58150672640702
-0.51,0.39,0.32,0,1.13387387225315
0.21,0.54,-0.88,0,-0.687231504462783
0.61,-0.72,0.14,0,0.618968315956171
0.33,0.24,-0.29,0,-0.266134902412641
-0.53,0.5,0.2,0,-0.841526886798373
-0.51,0.84,-0.85,1,-2.61860121030248
-0.91,0.36,0,1,-2.49292055601862
0.31,-0.13,0.45,1,1.1081077690257
0.8,-0.66,0.3,0,0.861116813864507
-0.14,-0.62,-0.79,1,-2.36471762157948
0.11,0.22,-0.09,0,-0.654418726275447
0.26,0.32,0.15,0,1.51931592932965
0.05,-0.6,-0.19,0,-0.7005072068141
0.16,0.88,-0.21,1,-0.375038185258208
-0.52,0.05,-0.87,1,-0.357755038484111
-0.63,-0.71,-0.26,0,-0.572485388246726
0.79,0.18,0.78,1,2.54140926411082
-0.25,0.99,-0.52,1,-0.183575033973276
0.15,-0.47,-0.45,0,0.754939064834723
0.23,0.6,-0.82,1,1.02068682161905
0.81,-0.7,0.6,1,1.72441611824447
-0.16,0.34,-0.87,1,-0.194788956558622
0.27,-0.48,-0.45,0,-0.592854244727654
0.36,-0.61,-0.22,0,-0.161277336745036
0.43,-0.33,0.79,0,-0.675644642409865
0.95,0.09,0.5,1,2.29800947417639
-0.61,-0.2,-0.63,0,-2.68843803526936
0.15,-0.22,-0.3,1,0.768780004245788
0.19,-0.42,-0.39,0,-3.12041935897588
-0.17,0.24,0.18,1,0.589861007134036
-0.71,-0.51,-0.07,0,-1.54490414765448
0.51,-0.9,0.77,0,0.33845229730498
-0.98,0.55,0.03,1,-2.40549059647925
0.5,-0.97,-0.46,1,2.21678647489933
0.65,-0.78,0.51,0,-0.231220939442354
-0.42,-0.01,-0.17,0,-0.952603557165362
0.85,0.6,0.89,0,2.04112194136023
0.88,0.59,-0.51,0,1.21977449047275
0.32,0.45,0.6,1,0.874924473069295
-0.31,0.53,0.21,1,-0.993984144991513
0.21,-0.48,-0.08,0,-0.788528047352685
0.64,0.73,0.47,0,-0.708930692837048
0.3,0.74,-0.07,1,-0.0690706499077952
0.16,-0.62,0.33,0,-0.103729847483464
-0.93,-0.13,-0.93,1,-4.01201048587816
0.25,-0.15,-0.91,1,-1.46930256899872
-0.67,-0.2,0.4,1,-1.14876564600304
-0.16,0.82,0.67,1,0.240265760795859
-0.49,-0.31,0.49,0,-2.21916135819236
-0.72,0.04,0,0,-0.397978093450379
-0.15,0.1,0.88,1,0.303615952995081
0.1,0.81,0.01,0,0.396514857183542
0.28,-0.44,-0.46,0,-1.45019617321139
0.35,-0.7,0.67,0,-0.506086990008975
0.78,-0.95,-0.79,1,-1.79139569459711
0.7,0.18,-0.06,1,0.787703735351523
0.88,-0.69,0.04,1,1.11015436151283
-0.78,0.68,-0.6,1,-1.11140941893281
0.03,0.12,-0.59,0,-1.64565985505511
-0.3,0.31,0.47,1,0.577496671723468
0.48,0.88,-0.77,1,-0.165573919095914
0.14,0.83,-0.67,0,-1.50939225057112
-0.21,0.54,-0.58,1,-0.685166015861253
0.21,-0.4,-0.23,1,0.538914198141352
0.13,0.65,-0.1,1,0.121023251946914
-0.83,0.64,-0.11,1,-1.09708301076497
0.63,0.36,0.33,0,0.195304099306154
-0.43,-0.42,-0.56,1,-1.04691476935172
0.36,0.6,0.4,0,-2.09080962953567
-0.41,-0.52,0.18,0,-2.36925860935484
-0.38,0.85,0.6,1,-1.44886494600791
0.08,0.78,-0.02,0,0.0725115929010881
0.49,-0.7,-0.1,0,0.126920454312649
0.66,-0.93,-0.51,0,0.263634385944806
0.6,-0.9,-0.77,0,-1.0409438327763
0.45,0.3,-0.82,1,0.548444969783979
-0.48,-0.04,0.23,1,-1.76896520941833
-0.56,0.63,0.31,1,-2.22273459926512
0.39,-0.68,0.21,0,-0.511702698398065
-0.3,0.14,-0.32,0,0.0515523278606351
0.66,-0.91,-0.37,0,0.0573469136060209
-0.29,-0.87,0.91,0,-1.39136533632945
0.58,0.28,-0.17,1,0.748869958231886
-0.38,0.4,-0.03,1,-0.395667541298086
-0.14,-0.81,-0.14,0,-1.29499991256713
-0.78,-0.42,0.45,1,-1.00744526187349
0.59,1,0.26,1,-1.30743569901944
-0.54,-0.8,0.04,0,-2.40145266904835
0.82,0.05,-0.79,0,0.729190259045578
-0.64,0.86,-0.27,0,-0.128438327702115
-0.68,0.54,0.09,1,-2.1226801358851
-0.3,0.25,0.83,1,0.215262931445716
-0.97,0.55,0.8,1,0.0478946527667934
0.64,-0.21,-0.01,0,-1.06677841489441
0.64,-0.68,-0.9,0,1.30774209175325
-0.95,-0.2,-0.15,1,-2.70411210815058
-0.57,-0.05,-0.47,1,-0.780440572743381
-0.74,-0.75,-0.34,0,-2.24328078500674
-0.54,-0.72,0.63,0,-2.3312125363024
-0.79,0.99,0.92,1,-0.57853102546258
0.56,0.31,0.99,1,2.14308328889195
-0.99,-0.96,-0.08,0,-2.41915364905058
-0.84,0.57,-0.37,1,-2.88877029754618
-0.15,0.02,-0.43,1,0.581329837873832
0.23,-0.11,0.56,0,-1.493786756495
-0.03,0.46,-0.23,1,1.29393231689751
0.98,-0.98,-0.89,0,-0.87169312008645
-0.8,0.75,0.71,0,-2.59468645782021
-0.71,0.62,-0.63,1,0.0517641257953123
-0.27,0.5,0.49,1,-0.129222721356367
-0.33,-0.43,0.03,0,-2.10531282870499
0.4,0.09,0.63,1,0.494681813357051
0.37,0.87,-0.91,1,-1.30676634588379
0.19,0.39,0.43,1,1.06154685845996
0.13,0.25,0.45,1,1.08893938568366
-0.74,-0.64,0.45,0,-2.66555157557885
-0.74,-0.38,0.89,0,-0.906519463079
0.1,0.04,-0.07,0,-1.07507020674575
0.17,-0.59,-0.91,0,-0.264772646214882
-0.58,0.98,0.84,1,-0.150968360320365
-0.27,0.15,0.86,1,0.202983307848677
0.21,-0.4,-0.13,0,-1.31870636054902
-0.68,-0.77,-0.74,0,-2.25743555421421
0.49,0.02,0.38,0,-0.898818137627699
0.7,0.48,-0.77,1,1.51788650363773
0.57,0.35,-0.02,0,1.59302356223174
0.91,0.42,-0.77,1,1.37582638608817
0.46,0.1,-0.9,0,0.0768807556444503
-0.87,0.15,0.11,1,-1.09698187894445
-0.08,-0.23,0.77,0,-0.245540012103158
0.75,0.7,-0.31,1,1.80441869162857
-0.28,-0.96,-0.46,0,-1.1362781950283
0.19,-0.67,-0.05,0,0.674694519356422
-0.47,0.67,0.14,1,-1.45656003389877
0.41,-0.65,-0.23,0,-1.85978486118361
0.85,-0.03,0.98,0,-0.561539781757309
